FECHA,FECHA_CORTE,ETC,COD_DANE_DEPARTAMENTO,NOMBRE_DEPARTAMENTO,COD_DANE_MUNICIPIO,NOMBRE_MUNICIPIO,"INDICADOR 1.
EDUCACIÓN INICIAL ICBF
(Incluye Mujeres Gestantes)","INDICADOR 2.
NIÑOS Y NIÑAS EN PREESCOLAR CON EDUCACIÓN INICIAL","INDICADOR 3.
TOTAL EDUCACIÓN INICIAL
ICBF + MEN",INDICADOR 4. CONCURRENCIA DE ATENCIONES
31-12-2019,31-12-2019,Caquetá,18,Caquetá,18247,El Doncello,685,0,685,100.0%
31-12-2019,31-12-2019,Caquetá,18,Caquetá,18256,El Paujíl,678,0,678,100.0%
31-12-2019,31-12-2019,Caquetá,18,Caquetá,18410,La Montañita,742,0,742,100.0%
31-12-2019,31-12-2019,Caquetá,18,Caquetá,18460,Milán,440,0,440,98.0%
31-12-2019,31-12-2019,Caquetá,18,Caquetá,18479,Morelia,142,0,142,100.0%
31-12-2019,31-12-2019,Caquetá,18,Caquetá,18592,Puerto Rico,982,0,982,100.0%
31-12-2019,31-12-2019,Caquetá,18,Caquetá,18610,San José Del Fragua,571,0,571,100.0%
31-12-2019,31-12-2019,Caquetá,18,Caquetá,18753,San Vicente Del Caguán,2156,0,2156,100.0%
31-12-2019,31-12-2019,Caquetá,18,Caquetá,18756,Solano,713,0,713,97.7%
31-12-2019,31-12-2019,Caquetá,18,Caquetá,18785,Solita,419,0,419,100.0%
31-12-2019,31-12-2019,Caquetá,18,Caquetá,18860,Valparaíso,319,0,319,98.1%
31-12-2019,31-12-2019,Cartagena,13,Bolívar,13001,Cartagena De Indias,28556,26,28582,94.6%
31-12-2019,31-12-2019,Cartago,76,Valle del Cauca,76147,Cartago,2093,0,2093,99.7%
31-12-2019,31-12-2019,Casanare,85,Casanare,85010,Aguazul,761,27,788,100.0%
31-12-2019,31-12-2019,Casanare,85,Casanare,85015,Chámeza,156,31,187,95.2%
31-12-2019,31-12-2019,Casanare,85,Casanare,85125,Hato Corozal,529,50,579,80.2%
31-12-2019,31-12-2019,Casanare,85,Casanare,85136,La Salina,29,11,40,85.0%
31-12-2019,31-12-2019,Casanare,85,Casanare,85139,Maní,303,0,303,99.7%
31-12-2019,31-12-2019,Casanare,85,Casanare,85162,Monterrey,783,0,783,99.2%
31-12-2019,31-12-2019,Casanare,85,Casanare,85225,Nunchía,221,24,245,98.6%
31-12-2019,31-12-2019,Casanare,85,Casanare,85230,Orocué,292,0,292,97.1%
31-12-2019,31-12-2019,Casanare,85,Casanare,85250,Paz De Ariporo,1577,49,1626,92.6%
31-12-2019,31-12-2019,Casanare,85,Casanare,85263,Pore,515,115,630,99.4%
31-12-2019,31-12-2019,Casanare,85,Casanare,85279,Recetor,56,0,56,88.0%
31-12-2019,31-12-2019,Casanare,85,Casanare,85300,Sabanalarga,132,23,155,97.7%
31-12-2019,31-12-2019,Casanare,85,Casanare,85315,Sácama,92,14,106,42.3%
31-12-2019,31-12-2019,Casanare,85,Casanare,85325,San Luis De Palenque,182,0,182,99.1%
31-12-2019,31-12-2019,Casanare,85,Casanare,85400,Támara,393,0,393,96.9%
31-12-2019,31-12-2019,Casanare,85,Casanare,85410,Tauramena,527,20,547,99.4%
31-12-2019,31-12-2019,Casanare,85,Casanare,85430,Trinidad,508,34,542,98.8%
31-12-2019,31-12-2019,Casanare,85,Casanare,85440,Villanueva,1282,53,1335,99.9%
31-12-2019,31-12-2019,Cauca,19,Cauca,19022,Almaguer,431,0,431,99.8%
31-12-2019,31-12-2019,Cauca,19,Cauca,19050,Argelia,898,0,898,99.4%
31-12-2019,31-12-2019,Cauca,19,Cauca,19075,Balboa,396,0,396,99.8%
31-12-2019,31-12-2019,Cauca,19,Cauca,19100,Bolívar,1597,0,1597,99.9%
31-12-2019,31-12-2019,Cauca,19,Cauca,19110,Buenos Aires,1386,0,1386,97.5%
31-12-2019,31-12-2019,Cauca,19,Cauca,19130,Cajibío,1747,0,1747,99.9%
31-12-2019,31-12-2019,Cauca,19,Cauca,19137,Caldono,1923,0,1923,99.3%
31-12-2019,31-12-2019,Cauca,19,Cauca,19142,Caloto,748,0,748,99.1%
31-12-2019,31-12-2019,Cauca,19,Cauca,19212,Corinto,1666,0,1666,99.2%
31-12-2019,31-12-2019,Cauca,19,Cauca,19256,El Tambo,1359,0,1359,99.2%
31-12-2019,31-12-2019,Cauca,19,Cauca,19290,Florencia,154,0,154,100.0%
31-12-2019,31-12-2019,Cauca,19,Cauca,19300,Guachené,1047,0,1047,97.6%
31-12-2019,31-12-2019,Cauca,19,Cauca,19318,Guapi,1062,0,1062,93.9%
31-12-2019,31-12-2019,Cauca,19,Cauca,19355,Inzá,1785,0,1785,99.3%
31-12-2019,31-12-2019,Cauca,19,Cauca,19364,Jambaló,1277,0,1277,100.0%
31-12-2019,31-12-2019,Cauca,19,Cauca,19392,La Sierra,396,0,396,98.6%
31-12-2019,31-12-2019,Cauca,19,Cauca,19397,La Vega,509,0,509,99.3%
31-12-2019,31-12-2019,Cauca,19,Cauca,19418,López De Micay,591,0,591,88.7%
31-12-2019,31-12-2019,Cauca,19,Cauca,19450,Mercaderes,497,0,497,99.2%
31-12-2019,31-12-2019,Cauca,19,Cauca,19455,Miranda,1313,0,1313,99.3%
31-12-2019,31-12-2019,Cauca,19,Cauca,19473,Morales,2256,0,2256,99.6%
31-12-2019,31-12-2019,Cauca,19,Cauca,19513,Padilla,465,0,465,98.5%
31-12-2019,31-12-2019,Cauca,19,Cauca,19517,Páez,1805,0,1805,86.8%
31-12-2019,31-12-2019,Cauca,19,Cauca,19532,Patía,753,0,753,99.4%
31-12-2019,31-12-2019,Cauca,19,Cauca,19533,Piamonte,803,0,803,97.5%
31-12-2019,31-12-2019,Cauca,19,Cauca,19548,Piendamó - Tunía,2145,0,2145,99.9%
31-12-2019,31-12-2019,Cauca,19,Cauca,19573,Puerto Tejada,2447,0,2447,99.0%
31-12-2019,31-12-2019,Cauca,19,Cauca,19585,Puracé,428,0,428,94.4%
31-12-2019,31-12-2019,Cauca,19,Cauca,19622,Rosas,516,0,516,99.1%
31-12-2019,31-12-2019,Cauca,19,Cauca,19693,San Sebastián,323,0,323,91.9%
31-12-2019,31-12-2019,Cauca,19,Cauca,19701,Santa Rosa,341,0,341,98.8%
31-12-2019,31-12-2019,Cauca,19,Cauca,19698,Santander De Quilichao,4843,0,4843,99.3%
31-12-2019,31-12-2019,Cauca,19,Cauca,19743,Silvia,2164,0,2164,99.7%
31-12-2019,31-12-2019,Cauca,19,Cauca,19760,Sotará Paispamba,497,0,497,100.0%
31-12-2019,31-12-2019,Cauca,19,Cauca,19780,Suárez,1232,0,1232,98.8%
31-12-2019,31-12-2019,Cauca,19,Cauca,19785,Sucre,207,0,207,100.0%
31-12-2019,31-12-2019,Cauca,19,Cauca,19807,Timbío,1221,0,1221,100.0%
31-12-2019,31-12-2019,Cauca,19,Cauca,19809,Timbiquí,708,0,708,74.0%
31-12-2019,31-12-2019,Cauca,19,Cauca,19821,Toribío,1425,0,1425,99.6%
31-12-2019,31-12-2019,Cauca,19,Cauca,19824,Totoró,118,0,118,99.1%
31-12-2019,31-12-2019,Cauca,19,Cauca,19845,Villa Rica,1393,0,1393,96.9%
31-12-2019,31-12-2019,Cesar,20,Cesar,20011,Aguachica,6456,0,6456,98.1%
31-12-2019,31-12-2019,Cesar,20,Cesar,20013,Agustín Codazzi,33,0,33,94.1%
31-12-2019,31-12-2019,Cesar,20,Cesar,20032,Astrea,1493,0,1493,95.4%
31-12-2019,31-12-2019,Cesar,20,Cesar,20045,Becerril,908,0,908,99.9%
31-12-2019,31-12-2019,Cesar,20,Cesar,20060,Bosconia,2124,0,2124,98.5%
31-12-2019,31-12-2019,Cesar,20,Cesar,20175,Chimichagua,1847,0,1847,95.1%
31-12-2019,31-12-2019,Cesar,20,Cesar,20178,Chiriguaná,2026,0,2026,95.0%
31-12-2019,31-12-2019,Cesar,20,Cesar,20228,Curumaní,2322,0,2322,93.5%
31-12-2019,31-12-2019,Cesar,20,Cesar,20238,El Copey,907,0,907,97.9%
31-12-2019,31-12-2019,Cesar,20,Cesar,20250,El Paso,2208,0,2208,96.1%
31-12-2019,31-12-2019,Cesar,20,Cesar,20295,Gamarra,809,0,809,99.1%
31-12-2019,31-12-2019,Cesar,20,Cesar,20310,González,177,0,177,94.9%
31-12-2019,31-12-2019,Cesar,20,Cesar,20383,La Gloria,864,0,864,96.8%
31-12-2019,31-12-2019,Cesar,20,Cesar,20400,La Jagua De Ibirico,2132,0,2132,98.8%
31-12-2019,31-12-2019,Cesar,20,Cesar,20621,La Paz,1317,0,1317,83.5%
31-12-2019,31-12-2019,Cesar,20,Cesar,20443,Manaure Balcón Del Cesar,617,0,617,95.2%
31-12-2019,31-12-2019,Cesar,20,Cesar,20517,Pailitas,1129,0,1129,97.2%
31-12-2019,31-12-2019,Cesar,20,Cesar,20550,Pelaya,1607,0,1607,96.3%
31-12-2019,31-12-2019,Cesar,20,Cesar,20570,Pueblo Bello,1073,0,1073,93.5%
31-12-2019,31-12-2019,Cesar,20,Cesar,20614,Río De Oro,767,0,767,99.0%
31-12-2019,31-12-2019,Cesar,20,Cesar,20710,San Alberto,778,0,778,99.3%
31-12-2019,31-12-2019,Cesar,20,Cesar,20750,San Diego,1406,0,1406,95.8%
31-12-2019,31-12-2019,Cesar,20,Cesar,20770,San Martín,929,0,929,98.5%
31-12-2019,31-12-2019,Cesar,20,Cesar,20787,Tamalameque,1107,0,1107,95.7%
31-12-2019,31-12-2019,Chía,25,Cundinamarca,25175,Chía,635,0,635,99.7%
31-12-2019,31-12-2019,Chocó,27,Chocó,27006,Acandí,1262,0,1262,98.0%
31-12-2019,31-12-2019,Chocó,27,Chocó,27025,Alto Baudó,2252,0,2252,48.8%
31-12-2019,31-12-2019,Chocó,27,Chocó,27050,Atrato,407,0,407,99.5%
31-12-2019,31-12-2019,Chocó,27,Chocó,27073,Bagadó,2,0,2,79.7%
31-12-2019,31-12-2019,Chocó,27,Chocó,27075,Bahía Solano,839,0,839,95.8%
31-12-2019,31-12-2019,Chocó,27,Chocó,27077,Bajo Baudó,1902,0,1902,74.7%
31-12-2019,31-12-2019,Chocó,27,Chocó,27099,Bojayá,1269,0,1269,96.9%
31-12-2019,31-12-2019,Chocó,27,Chocó,27150,Carmen Del Darién,1471,0,1471,88.3%
31-12-2019,31-12-2019,Chocó,27,Chocó,27160,Cértegui,349,0,349,100.0%
31-12-2019,31-12-2019,Chocó,27,Chocó,27205,Condoto,1141,0,1141,99.8%
31-12-2019,31-12-2019,Chocó,27,Chocó,27135,El Cantón Del San Pablo,562,0,562,89.9%
31-12-2019,31-12-2019,Chocó,27,Chocó,27245,El Carmen De Atrato,447,0,447,69.4%
31-12-2019,31-12-2019,Chocó,27,Chocó,27250,El Litoral Del San Juan,1503,0,1503,79.9%
31-12-2019,31-12-2019,Chocó,27,Chocó,27361,Istmina,1303,0,1303,99.5%
31-12-2019,31-12-2019,Chocó,27,Chocó,27372,Juradó,469,0,469,95.3%
31-12-2019,31-12-2019,Chocó,27,Chocó,27413,Lloró,131,0,131,89.0%
31-12-2019,31-12-2019,Chocó,27,Chocó,27425,Medio Atrato,625,0,625,99.4%
31-12-2019,31-12-2019,Chocó,27,Chocó,27430,Medio Baudó,884,0,884,93.2%
31-12-2019,31-12-2019,Chocó,27,Chocó,27450,Medio San Juan,1002,0,1002,97.5%
31-12-2019,31-12-2019,Chocó,27,Chocó,27491,Nóvita,384,0,384,98.2%
31-12-2019,31-12-2019,Chocó,27,Chocó,27495,Nuquí,577,0,577,90.4%
31-12-2019,31-12-2019,Chocó,27,Chocó,27580,Río Iró,408,0,408,95.7%
31-12-2019,31-12-2019,Chocó,27,Chocó,27600,Río Quito,558,0,558,97.4%
31-12-2019,31-12-2019,Chocó,27,Chocó,27086,Belén de Bajirá,1,0,1,99.5%
31-12-2019,31-12-2019,Chocó,27,Chocó,27615,Riosucio,3704,0,3704,94.8%
31-12-2019,31-12-2019,Chocó,27,Chocó,27660,San José Del Palmar,570,0,570,99.6%
31-12-2019,31-12-2019,Chocó,27,Chocó,27745,Sipí,220,0,220,85.5%
31-12-2019,31-12-2019,Chocó,27,Chocó,27787,Tadó,1597,0,1597,99.4%
31-12-2019,31-12-2019,Chocó,27,Chocó,27800,Unguía,1499,0,1499,88.5%
31-12-2019,31-12-2019,Chocó,27,Chocó,27810,Unión Panamericana,461,0,461,99.6%
31-12-2019,31-12-2019,Ciénaga,47,Magdalena,47189,Ciénaga,6662,0,6662,93.3%
31-12-2019,31-12-2019,Córdoba,23,Córdoba,23068,Ayapel,2316,0,2316,99.4%
31-12-2019,31-12-2019,Córdoba,23,Córdoba,23079,Buenavista,1134,0,1134,96.8%
31-12-2019,31-12-2019,Córdoba,23,Córdoba,23090,Canalete,915,0,915,91.5%
31-12-2019,31-12-2019,Córdoba,23,Córdoba,23162,Cereté,2789,0,2789,98.2%
31-12-2019,31-12-2019,Córdoba,23,Córdoba,23168,Chimá,849,0,849,84.9%
31-12-2019,31-12-2019,Córdoba,23,Córdoba,23182,Chinú,1575,0,1575,96.5%
31-12-2019,31-12-2019,Córdoba,23,Córdoba,23189,Ciénaga De Oro,2135,0,2135,94.1%
31-12-2019,31-12-2019,Córdoba,23,Córdoba,23300,Cotorra,621,0,621,98.9%
31-12-2019,31-12-2019,Córdoba,23,Córdoba,23350,La Apartada,851,0,851,99.5%
31-12-2019,31-12-2019,Córdoba,23,Córdoba,23419,Los Córdobas,838,0,838,98.6%
31-12-2019,31-12-2019,Córdoba,23,Córdoba,23464,Momil,408,0,408,92.2%
31-12-2019,31-12-2019,Córdoba,23,Córdoba,23466,Montelíbano,2198,0,2198,99.0%
31-12-2019,31-12-2019,Córdoba,23,Córdoba,23500,Moñitos,1151,0,1151,89.0%
31-12-2019,31-12-2019,Córdoba,23,Córdoba,23555,Planeta Rica,3113,0,3113,98.6%
31-12-2019,31-12-2019,Córdoba,23,Córdoba,23570,Pueblo Nuevo,156,0,156,95.0%
31-12-2019,31-12-2019,Córdoba,23,Córdoba,23574,Puerto Escondido,117,0,117,93.1%
31-12-2019,31-12-2019,Córdoba,23,Córdoba,23580,Puerto Libertador,998,0,998,98.9%
31-12-2019,31-12-2019,Córdoba,23,Córdoba,23586,Purísima De La Concepción,572,0,572,89.7%
31-12-2019,31-12-2019,Córdoba,23,Córdoba,23670,San Andrés De Sotavento,2324,0,2324,98.6%
31-12-2019,31-12-2019,Córdoba,23,Córdoba,23672,San Antero,1436,0,1436,93.2%
31-12-2019,31-12-2019,Córdoba,23,Córdoba,23675,San Bernardo Del Viento,1364,0,1364,96.9%
31-12-2019,31-12-2019,Córdoba,23,Córdoba,23678,San Carlos,629,0,629,95.5%
31-12-2019,31-12-2019,Córdoba,23,Córdoba,23682,San José De Uré,573,0,573,100.0%
31-12-2019,31-12-2019,Córdoba,23,Córdoba,23686,San Pelayo,1932,0,1932,95.3%
31-12-2019,31-12-2019,Córdoba,23,Córdoba,23807,Tierralta,4293,0,4293,84.0%
31-12-2019,31-12-2019,Córdoba,23,Córdoba,23815,Tuchín,1869,0,1869,98.1%
31-12-2019,31-12-2019,Córdoba,23,Córdoba,23855,Valencia,1479,0,1479,98.4%
31-12-2019,31-12-2019,Cúcuta,54,Norte de Santander,54001,Cúcuta,12582,7588,2017,96.5%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25001,Agua De Dios,232,0,232,100.0%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25019,Albán,151,0,151,100.0%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25035,Anapoima,178,0,178,99.5%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25040,Anolaima,233,0,233,98.8%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25599,Apulo,160,0,160,100.0%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25053,Arbeláez,230,0,230,99.6%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25086,Beltrán,48,0,48,100.0%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25095,Bituima,110,0,110,100.0%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25099,Bojacá,333,0,333,99.7%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25120,Cabrera,61,0,61,98.2%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25123,Cachipay,307,0,307,99.4%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25126,Cajicá,850,350,12,99.5%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25148,Caparrapí,367,0,367,98.0%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25151,Cáqueza,558,0,558,98.3%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25154,Carmen De Carupa,200,0,200,100.0%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25168,Chaguaní,45,0,45,98.3%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25178,Chipaque,228,0,228,98.7%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25181,Choachí,284,0,284,99.4%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25183,Chocontá,661,0,661,99.1%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25200,Cogua,282,0,282,99.3%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25214,Cota,224,0,224,93.7%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25224,Cucunubá,303,0,303,98.3%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25245,El Colegio,498,0,498,99.4%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25258,El Peñón,34,0,34,100.0%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25260,El Rosal,549,185,734,97.5%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25279,Fómeque,156,0,156,96.8%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25281,Fosca,201,0,201,100.0%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25288,Fúquene,191,0,191,99.4%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25293,Gachalá,188,0,188,100.0%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25295,Gachancipá,391,0,391,100.0%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25297,Gachetá,309,0,309,99.3%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25299,Gama,113,0,113,100.0%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25312,Granada,139,0,139,99.2%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25317,Guachetá,385,0,385,99.1%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25320,Guaduas,418,0,418,97.4%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25322,Guasca,310,0,310,98.7%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25324,Guataquí,26,0,26,100.0%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25326,Guatavita,142,0,142,99.3%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25328,Guayabal De Síquima,61,0,61,100.0%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25335,Guayabetal,183,0,183,95.4%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25339,Gutiérrez,114,0,114,98.1%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25368,Jerusalén,88,0,88,98.9%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25372,Junín,239,0,239,99.1%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25377,La Calera,363,0,363,100.0%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25386,La Mesa,565,0,565,99.4%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25394,La Palma,274,0,274,97.0%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25398,La Peña,177,0,177,98.2%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25402,La Vega,511,0,511,99.6%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25407,Lenguazaque,155,0,155,100.0%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25426,Machetá,143,0,143,98.6%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25430,Madrid,119,508,1698,99.6%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25436,Manta,71,0,71,100.0%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25438,Medina,331,0,331,99.3%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25483,Nariño,39,0,39,100.0%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25486,Nemocón,226,0,226,100.0%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25488,Nilo,131,0,131,97.6%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25489,Nimaima,107,0,107,98.9%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25491,Nocaima,135,0,135,99.1%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25513,Pacho,572,108,680,98.6%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25518,Paime,79,0,79,100.0%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25524,Pandi,126,0,126,100.0%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25530,Paratebueno,356,0,356,99.4%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25535,Pasca,154,0,154,100.0%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25572,Puerto Salgar,357,0,357,99.7%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25580,Pulí,34,0,34,97.2%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25592,Quebradanegra,131,0,131,99.2%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25594,Quetame,118,0,118,99.2%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25596,Quipile,135,0,135,97.4%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25612,Ricaurte,335,0,335,99.7%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25645,San Antonio Del Tequendama,92,0,92,100.0%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25649,San Bernardo,304,0,304,98.3%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25653,San Cayetano,96,0,96,99.2%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25658,San Francisco,286,0,286,99.3%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25662,San Juan De Rioseco,294,0,294,97.5%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25718,Sasaima,221,0,221,100.0%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25736,Sesquilé,351,0,351,98.9%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25740,Sibaté,685,229,914,98.5%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25743,Silvania,570,0,570,99.8%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25745,Simijaca,341,0,341,100.0%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25758,Sopó,365,0,365,99.4%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25769,Subachoque,182,0,182,99.5%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25772,Suesca,573,0,573,96.8%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25777,Supatá,146,0,146,99.3%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25779,Susa,231,0,231,99.6%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25781,Sutatausa,168,0,168,99.4%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25785,Tabio,244,144,388,99.7%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25793,Tausa,162,0,162,100.0%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25797,Tena,103,0,103,99.0%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25799,Tenjo,229,154,383,98.8%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25805,Tibacuy,68,0,68,98.8%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25807,Tibirita,32,0,32,100.0%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25815,Tocaima,406,0,406,99.7%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25817,Tocancipá,362,346,708,98.6%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25823,Topaipí,60,0,60,95.1%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25839,Ubalá,350,0,350,99.4%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25841,Ubaque,47,0,47,100.0%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25845,Une,234,0,234,100.0%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25851,Útica,39,0,39,100.0%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25506,Venecia,74,0,74,99.0%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25862,Vergara,138,0,138,99.4%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25867,Vianí,141,0,141,100.0%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25843,Villa De San Diego De Ubaté,1603,133,1736,99.1%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25871,Villagómez,95,0,95,96.3%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25873,Villapinzón,658,0,658,100.0%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25875,Villeta,507,0,507,100.0%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25878,Viotá,341,0,341,100.0%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25885,Yacopí,446,0,446,98.8%
31-12-2019,31-12-2019,Cundinamarca,25,Cundinamarca,25898,Zipacón,105,0,105,98.2%
31-12-2019,31-12-2019,Dosquebradas,66,Risaralda,66170,Dosquebradas,3733,0,3733,99.7%
31-12-2019,31-12-2019,Duitama,15,Boyacá,15238,Duitama,1697,865,2562,99.7%
31-12-2019,31-12-2019,Envigado,05,Antioquia,05266,Envigado,893,783,1676,97.2%
31-12-2019,31-12-2019,Facatativá,25,Cundinamarca,25269,Facatativá,2046,705,2751,99.4%
31-12-2019,31-12-2019,Florencia,18,Caquetá,18001,Florencia,5982,1922,7904,99.9%
31-12-2019,31-12-2019,Floridablanca,68,Santander,68276,Floridablanca,4399,0,4399,99.0%
31-12-2019,31-12-2019,Funza,25,Cundinamarca,25286,Funza,720,694,1414,99.7%
31-12-2019,31-12-2019,Fusagasugá,25,Cundinamarca,25290,Fusagasugá,1921,302,2223,99.4%
31-12-2019,31-12-2019,Girardot,25,Cundinamarca,25307,Girardot,179,733,2523,99.3%
31-12-2019,31-12-2019,Girón,68,Santander,68307,Girón,4024,0,4024,99.2%
31-12-2019,31-12-2019,Guainía,94,Guainía,94343,Barrancominas,427,0,427,78.3%
31-12-2019,31-12-2019,Guainía,94,Guainía,94886,Cacahual,0,0,0,100.0%
